OBJECTID,YEAR_PM25_sample_pnt,X,Y,ymean_2020_AOD47,ymean_2020_nNDVI,ymean_2020_TMP,ymean_2020_SPFH,ymean_2020_WIND,ymean_2020_HGT,ymean_2020_PM25
213,213,-119.343992730541288,46.428864012664917,0.2257140,0.3247652,12.2787695,0.0052230,3.1081958,210.1210938,13.9296923
214,214,-118.720786502183387,46.428864012664917,0.2552898,0.3407957,11.2785711,0.0052704,3.5755405,341.6289062,14.8467798
215,215,-118.097580273825429,46.428864012664917,0.2940451,0.3407957,11.3999710,0.0050901,4.2761827,516.6992188,13.3342600
216,216,-117.474374045467528,46.428864012664917,0.2967449,0.3275522,9.9869184,0.0048798,4.8330855,904.0742188,12.2708187
217,217,-116.851167817109626,46.428864012664917,0.2763582,0.3814348,10.1927910,0.0052857,2.4929366,676.2539062,14.5595751
218,218,-116.227961588751725,46.428864012664917,0.2557358,0.5230739,9.0388041,0.0054069,1.8555076,816.7265625,16.6184921
219,219,-115.604755360393824,46.428864012664917,0.2045358,0.5393000,6.9650040,0.0051881,1.8097937,1148.9687500,14.5635900
220,220,-114.981549132035866,46.428864012664917,0.2120712,0.5393000,5.4764447,0.0048303,2.8338068,1548.4023438,11.0135155
221,221,-114.358342903677965,46.428864012664917,0.2645555,0.4296739,5.5710874,0.0046748,3.0556631,1585.4609375,9.4950180
222,222,-113.735136675320064,46.428864012664917,0.2202481,0.4048043,4.3514757,0.0043482,2.8963618,1855.7265625,8.8205624
223,223,-113.111930446962049,46.428864012664917,0.2061454,0.4187913,4.0714054,0.0043497,3.1589897,1791.4023438,7.9451900
224,224,-112.488724218604148,46.428864012664917,0.2295530,0.3958609,4.5924211,0.0042179,3.9620132,1723.5351562,8.3719807
225,225,-111.865517990246246,46.428864012664917,0.2287557,0.3958609,5.7726483,0.0041177,3.8905210,1675.5468750,8.6068134
226,226,-111.242311761888288,46.428864012664917,0.2466540,0.3377652,5.6186681,0.0040889,4.1250682,1669.2460938,8.2847424
227,227,-110.619105533530387,46.428864012664917,0.2598416,0.3433869,4.6007929,0.0040123,4.5603371,1810.7382812,7.7396522
228,228,-109.995899305172486,46.428864012664917,0.2690000,0.3486913,7.1046262,0.0042259,5.6495662,1360.6445312,7.1379495
229,229,-109.372693076814585,46.428864012664917,0.2451585,0.3066000,7.4107261,0.0042598,4.0675101,1269.7929688,7.0407839
230,230,-108.749486848456684,46.428864012664917,0.2494944,0.3066000,7.9961972,0.0042952,2.9946373,1128.8085938,7.1686225
231,231,-108.126280620098782,46.428864012664917,0.2308506,0.3396304,8.6377382,0.0045485,2.9290750,1019.2382812,7.4843197
232,232,-107.503074391740881,46.428864012664917,0.2448223,0.2891304,8.4197350,0.0044598,3.9021971,908.0546875,7.8001170
233,233,-106.879868163382980,46.428864012664917,0.2346855,0.2559565,9.2375507,0.0045779,3.6216710,856.4570312,8.0315962
234,234,-106.256661935025022,46.428864012664917,0.2398478,0.2585261,8.9917030,0.0046871,3.8972442,832.7773438,8.1701641
235,235,-105.633455706667121,46.428864012664917,0.2412875,0.2585261,8.7548265,0.0046713,3.6990883,802.2265625,7.7854352
236,236,-105.010249478309220,46.428864012664917,0.2350419,0.2866087,7.8898115,0.0047516,3.8665340,869.4843750,7.3518500
237,237,-104.387043249951148,46.428864012664917,0.2430540,0.2942652,7.2550740,0.0047149,4.6675506,911.3164062,6.9397769
238,238,-103.763837021593247,46.428864012664917,0.2329291,0.3240957,7.1920938,0.0048501,4.8791704,876.6796875,6.6502624
239,239,-103.140630793235459,46.428864012664917,0.2347443,0.3340435,7.1795015,0.0048966,5.1809645,855.1093750,6.5402322
240,240,-102.517424564877444,46.428864012664917,0.2228802,0.3378348,6.5960407,0.0049109,5.3820629,762.9687500,6.2939210
241,241,-101.894218336519543,46.428864012664917,0.2177676,0.3378348,6.6604218,0.0050489,5.3544931,692.8750000,6.2241268
242,242,-101.271012108161642,46.428864012664917,0.2005330,0.3434044,6.6826091,0.0053041,4.9563861,638.6132812,6.2746959
243,243,-100.647805879803741,46.428864012664917,0.2102233,0.3427044,6.8764687,0.0053695,4.8673086,550.6796875,6.2778549
244,244,-100.024599651445840,46.428864012664917,0.2358736,0.3190304,6.2888231,0.0054042,5.5589480,583.3984375,6.1753469
245,245,-99.401393423087939,46.428864012664917,0.2374142,0.3223565,5.7385259,0.0056545,5.3402624,624.7148438,6.1030946
246,246,-98.778187194730037,46.428864012664917,0.2469514,0.3223565,5.8605294,0.0058312,5.4272079,574.3203125,6.1929092
247,247,-98.154980966372079,46.428864012664917,0.2481500,0.3244348,6.1292591,0.0061701,5.1481476,407.3828125,6.4285803
248,248,-97.531774738014178,46.428864012664917,0.2559885,0.3448826,6.4364471,0.0060754,5.0393858,343.9570312,6.7520428
249,249,-96.908568509656277,46.428864012664917,0.2432079,0.3292609,6.3519921,0.0057512,4.9163628,307.1250000,6.9407353
250,250,-96.285362281298376,46.428864012664917,0.2499070,0.3441565,6.2262478,0.0056823,4.5561485,300.1875000,6.6254063
251,251,-95.662156052940418,46.428864012664917,0.2425099,0.3441565,5.9828849,0.0056909,3.9435229,425.5312500,6.2704468
252,252,-95.038949824582517,46.428864012664917,0.2516540,0.3891261,5.7405748,0.0055402,3.4414694,412.0664062,6.2929516
253,253,-94.415743596224615,46.428864012664917,0.2385458,0.4352696,5.9800358,0.0054602,2.9093931,387.3359375,6.4416385
254,254,-93.792537367866601,46.428864012664917,0.2113020,0.4285826,6.0978761,0.0054904,3.0621116,383.0156250,6.5880427
255,255,-93.169331139508699,46.428864012664917,0.2151124,0.4598348,5.8365893,0.0053429,2.2037106,368.4453125,6.6151986
256,256,-92.546124911150798,46.428864012664917,0.2217818,0.4598348,5.7848372,0.0054149,2.3514926,353.7304688,6.6832194
257,257,-91.922918682792897,46.428864012664917,0.1996468,0.4950870,5.7230225,0.0055414,2.5094252,354.9492188,6.8546977
258,258,-91.299712454434939,46.428864012664917,0.2129764,0.4965826,6.1290727,0.0054304,2.2821732,404.9335938,7.0305777
259,259,-90.676506226077038,46.428864012664917,0.1929673,0.4922130,5.9506297,0.0055267,2.5918903,442.8867188,7.3398757
260,260,-90.053299997719137,46.428864012664917,0.1973609,0.4854304,6.0504518,0.0054642,3.5973780,333.5468750,7.2447286
261,261,-89.430093769361235,46.428864012664917,0.1926234,0.4854304,5.7923241,0.0053131,2.6524889,403.5664062,6.8836851
262,262,-88.806887541003334,46.428864012664917,0.2076751,0.5354000,5.4307194,0.0053417,2.1382554,430.2265625,6.5183053
263,263,-88.183681312645433,46.428864012664917,0.2131326,0.5136608,4.7991643,0.0053235,2.4619696,518.3593750,6.5311580
264,264,-87.560475084287532,46.428864012664917,0.2274458,0.4803826,5.6177187,0.0054270,2.7722189,402.7539062,7.0786271
265,265,-86.937268855929574,46.428864012664917,0.1993241,0.3908783,6.0833783,0.0054501,3.6262410,224.8203125,7.8881993
266,266,-86.314062627571673,46.428864012664917,0.1859648,0.3908783,6.2304845,0.0054787,3.4640923,253.4140625,7.7851958
267,267,-85.690856399213772,46.428864012664917,0.1950686,0.4600522,6.2495513,0.0054873,3.2457860,246.9726562,7.7054496
268,268,-85.067650170855757,46.428864012664917,0.1992811,0.4702652,6.1761341,0.0053996,2.6802707,233.7500000,8.0668449
269,269,-84.444443942497799,46.428864012664917,0.1865576,0.3623087,6.3392076,0.0054893,3.4454262,195.3554688,7.6621084
270,270,-69.487494461907886,46.428864012664917,0.2210326,0.5561131,5.0479245,0.0051894,2.4603853,336.3437500,5.7144399
271,271,-68.864288233549928,46.428864012664917,0.2072467,0.5745261,5.5913486,0.0052507,2.5029056,282.1679688,5.5525684
272,272,-68.241082005192027,46.428864012664917,0.2133624,0.5358043,5.7218814,0.0051700,2.7221313,216.2382812,5.5168605
273,273,-123.706436329046596,45.805657784306902,0.2551732,0.7752174,9.5859585,0.0065538,2.7202232,351.0195312,13.9046640
274,274,-123.083230100688809,45.805657784306902,0.2410600,0.7439305,11.3564939,0.0065811,1.8359838,162.3007812,15.8414412
275,275,-122.460023872330908,45.805657784306902,0.2289326,0.7042478,11.2373962,0.0066197,1.9816630,190.8945312,17.0093307
276,276,-121.836817643972893,45.805657784306902,0.2202732,0.6747696,8.9302425,0.0061711,2.6737494,629.3789062,13.1054401
277,277,-121.213611415614992,45.805657784306902,0.2416408,0.5202565,8.8809643,0.0052035,3.0861392,711.6328125,11.0716772
278,278,-120.590405187257090,45.805657784306902,0.2434419,0.5202565,11.8240404,0.0052258,4.7992697,386.9765625,11.6346283
279,279,-119.967198958899189,45.805657784306902,0.2624625,0.3911913,12.5567188,0.0052638,4.5265913,255.3437500,14.9793425
280,280,-119.343992730541288,45.805657784306902,0.2613247,0.3120956,12.8000355,0.0053167,3.8036957,184.9414062,16.4365520
281,281,-118.720786502183387,45.805657784306902,0.3243635,0.3376304,11.7058439,0.0053517,3.4655235,427.9453125,14.9432163
282,282,-118.097580273825429,45.805657784306902,0.2608811,0.4237956,8.8021507,0.0050935,3.6420724,1030.0078125,11.8214140
283,283,-117.474374045467528,45.805657784306902,0.2682204,0.4237956,7.6195717,0.0048332,1.7650871,1175.0664062,11.4331970
284,284,-116.851167817109626,45.805657784306902,0.2292790,0.4285870,7.8846340,0.0046736,2.3739910,1288.0742188,15.3265171
285,285,-116.227961588751725,45.805657784306902,0.2164585,0.4281957,8.3545723,0.0051184,2.4396408,1162.6015625,16.8275795
286,286,-115.604755360393824,45.805657784306902,0.1902373,0.5006000,6.2044063,0.0050178,2.2436552,1437.2617188,17.8185253
287,287,-114.981549132035866,45.805657784306902,0.2244737,0.4672739,5.9180803,0.0048813,2.6668427,1552.1445312,15.3602257
288,288,-114.358342903677965,45.805657784306902,0.2356287,0.3587261,3.7968450,0.0043863,3.3120685,1965.3671875,9.6327620
289,289,-113.735136675320064,45.805657784306902,0.2159004,0.3587261,2.4643307,0.0040729,2.9703467,2065.8242188,8.0073929
290,290,-113.111930446962049,45.805657784306902,0.2081596,0.3742522,2.4003003,0.0039960,3.5946269,2161.5585938,7.3510051
291,291,-112.488724218604148,45.805657784306902,0.2148296,0.3653826,4.0802836,0.0038856,3.4882648,2003.3437500,7.6681900
292,292,-111.865517990246246,45.805657784306902,0.2497815,0.3431174,7.1585407,0.0042568,3.2126477,1409.6875000,8.2850857
293,293,-111.242311761888288,45.805657784306902,0.2692606,0.3310652,6.1444831,0.0043233,3.0885389,1697.7031250,8.3717175
294,294,-110.619105533530387,45.805657784306902,0.2849822,0.3310652,6.0606480,0.0040799,4.8375177,1757.3828125,7.7722344
295,295,-109.995899305172486,45.805657784306902,0.2606372,0.3176652,7.8661528,0.0042395,5.9443831,1567.5078125,6.9964185
296,296,-109.372693076814585,45.805657784306902,0.2657707,0.3143696,8.2048120,0.0046293,4.0750403,1266.4609375,6.9845710
297,297,-108.749486848456684,45.805657784306902,0.2785991,0.2893783,9.0188808,0.0044085,4.2082200,1106.7382812,7.1912565
298,298,-108.126280620098782,45.805657784306902,0.2615639,0.2910391,9.2055044,0.0043240,3.3576546,1017.7031250,7.3811965
299,299,-107.503074391740881,45.805657784306902,0.2485426,0.2910391,9.1614017,0.0044655,2.9095485,968.1484375,7.4608407
300,300,-106.879868163382980,45.805657784306902,0.2438130,0.3257391,9.2829237,0.0044815,3.5271780,1019.3046875,7.6285810
301,301,-106.256661935025022,45.805657784306902,0.2527196,0.3236348,9.3957224,0.0045501,3.2204444,1006.2265625,7.7537775
302,302,-105.633455706667121,45.805657784306902,0.2543216,0.2914087,9.0203943,0.0045849,3.5239363,1043.4765625,7.4500327
303,303,-105.010249478309220,45.805657784306902,0.2607531,0.2714522,7.9894915,0.0046461,3.5180585,995.1523438,7.0577130
304,304,-104.387043249951148,45.805657784306902,0.2513967,0.2978304,7.5316319,0.0046589,4.3429432,1023.6875000,6.7629166
305,305,-103.763837021593247,45.805657784306902,0.2367096,0.2978304,7.6417937,0.0047170,5.3166800,948.1054688,6.5516706
306,306,-103.140630793235459,45.805657784306902,0.2346831,0.3088348,7.5018802,0.0048361,5.3030791,886.1445312,6.5489211
307,307,-102.517424564877444,45.805657784306902,0.2102701,0.3365565,7.2395740,0.0053340,4.1731930,762.6210938,6.3799481
308,308,-101.894218336519543,45.805657784306902,0.2255113,0.3376261,7.2591558,0.0054522,4.8349795,714.6171875,6.3091249
309,309,-101.271012108161642,45.805657784306902,0.2055749,0.3338913,7.0115981,0.0054552,5.3149295,650.0820312,6.3274140
310,310,-100.647805879803741,45.805657784306902,0.2337792,0.3338913,6.6131978,0.0053850,5.1886458,626.3671875,6.3494210
311,311,-100.024599651445840,45.805657784306902,0.2379486,0.3213957,6.5397134,0.0055947,4.1347275,574.0117188,6.2741041
312,312,-99.401393423087939,45.805657784306902,0.2402707,0.3211478,6.0312328,0.0058322,4.4024682,605.6171875,6.1883945
313,313,-98.778187194730037,45.805657784306902,0.2314370,0.3367957,6.2116895,0.0059803,4.5988564,547.1406250,6.2806416
314,314,-98.154980966372079,45.805657784306902,0.2462791,0.3415217,6.6651645,0.0061667,4.9354668,396.3359375,6.5347033
315,315,-97.531774738014178,45.805657784306902,0.2231170,0.3467956,6.7737432,0.0060083,5.2691612,409.1328125,6.6790700
316,316,-96.908568509656277,45.805657784306902,0.2312890,0.3467956,6.6995487,0.0057397,5.0325909,339.1250000,6.8480315
317,317,-96.285362281298376,45.805657784306902,0.2407788,0.3342261,6.4875884,0.0056541,4.5985785,302.8164062,6.9335589
318,318,-95.662156052940418,45.805657784306902,0.2592268,0.3477956,6.1307516,0.0057552,4.1738377,422.7070312,6.6182046
319,319,-95.038949824582517,45.805657784306902,0.2490471,0.3944870,6.0003819,0.0056408,3.5812149,411.1015625,6.6164255
320,320,-94.415743596224615,45.805657784306902,0.2342207,0.4239217,6.3036685,0.0056181,2.9871440,364.7421875,6.8750882
321,321,-93.792537367866601,45.805657784306902,0.2277978,0.4239217,6.1937432,0.0055899,2.6481023,363.7773438,7.0616832
322,322,-93.169331139508699,45.805657784306902,0.2188607,0.4329043,6.4921322,0.0055898,2.4083965,313.3515625,7.0047812
323,323,-92.546124911150798,45.805657784306902,0.2152993,0.4583652,6.6115451,0.0056213,2.2712312,296.4648438,6.8352966
324,324,-91.922918682792897,45.805657784306902,0.2117828,0.4816826,6.5797434,0.0055847,2.5336955,311.7578125,6.7238159
325,325,-91.299712454434939,45.805657784306902,0.1907878,0.5027087,6.3364406,0.0055912,2.0760229,423.7812500,6.6413503
326,326,-90.676506226077038,45.805657784306902,0.2107036,0.5027087,6.0027695,0.0056737,2.1342309,458.2617188,6.5810361
327,327,-90.053299997719137,45.805657784306902,0.2017625,0.5346261,5.6905007,0.0056621,2.3549242,482.1054688,6.5880814
328,328,-89.430093769361235,45.805657784306902,0.2268185,0.5152956,5.7304611,0.0054893,2.4599733,498.0195312,6.4165840
329,329,-88.806887541003334,45.805657784306902,0.2092870,0.5399783,5.6480894,0.0052560,2.2788379,478.1367188,6.2094541
330,330,-88.183681312645433,45.805657784306902,0.2084440,0.5194609,6.1565809,0.0054165,2.4642441,384.8671875,6.1470342
331,331,-87.560475084287532,45.805657784306902,0.2067105,0.4822218,6.4846492,0.0054925,2.4031076,304.0859375,6.4447861
332,332,-86.937268855929574,45.805657784306902,0.2163136,0.4822218,6.6166806,0.0057887,2.9380889,187.9726562,7.3439975
333,333,-70.110700690265787,45.805657784306902,0.2456305,0.5553870,5.5421185,0.0053496,2.3462660,422.2968750,5.7204523
334,334,-69.487494461907886,45.805657784306902,0.2287930,0.5587261,5.7319608,0.0053951,3.1010389,385.6328125,5.5263515
335,335,-68.864288233549928,45.805657784306902,0.2237619,0.5856957,5.6355104,0.0052699,3.4515240,406.8320312,5.5271077
336,336,-68.241082005192027,45.805657784306902,0.2005662,0.5861130,6.5799723,0.0054198,2.1841896,154.6171875,5.6165633
337,337,-123.706436329046596,45.182451555949115,0.2739050,0.6672826,10.4885769,0.0069204,2.4095540,221.6601562,15.7729778
338,338,-123.083230100688809,45.182451555949115,0.3295625,0.6672826,10.8205910,0.0066211,2.0996308,277.8046875,24.0121536
339,339,-122.460023872330908,45.182451555949115,0.3449249,0.6465087,9.3298950,0.0062081,2.4312751,721.1367188,28.2703667
340,340,-121.836817643972893,45.182451555949115,0.2588338,0.4856783,7.4437561,0.0055516,2.1646383,1109.9648438,22.8675842
341,341,-121.213611415614992,45.182451555949115,0.2918109,0.3051305,9.5083485,0.0049934,2.5661948,832.1210938,23.4611702
342,342,-120.590405187257090,45.182451555949115,0.2573781,0.3548609,11.0438833,0.0049238,4.4161115,635.5117188,24.9109650
343,343,-119.967198958899189,45.182451555949115,0.2467581,0.3548609,9.2595940,0.0045890,3.5893254,1121.4062500,22.7883434
344,344,-119.343992730541288,45.182451555949115,0.2356705,0.4469130,8.3643560,0.0046466,2.7100658,1232.0664062,16.2544632
345,345,-118.720786502183387,45.182451555949115,0.2483820,0.4678870,7.4988990,0.0046667,2.2543972,1290.9257812,12.2423410
346,346,-118.097580273825429,45.182451555949115,0.2459741,0.3936478,8.0957365,0.0048870,3.3335621,1174.4062500,10.6294012
347,347,-117.474374045467528,45.182451555949115,0.2479879,0.3775043,5.1121502,0.0044450,3.5583899,1718.9140625,14.0635118
348,348,-116.851167817109626,45.182451555949115,0.2432385,0.3644609,7.4395256,0.0044795,3.3474267,1420.8085938,18.8463249
349,349,-116.227961588751725,45.182451555949115,0.2441603,0.3644609,5.3555603,0.0044834,2.8009319,1711.9765625,16.8318253
350,350,-115.604755360393824,45.182451555949115,0.2542458,0.2875043,4.4833708,0.0043104,3.5458953,1978.1132812,19.0466328
351,351,-114.981549132035866,45.182451555949115,0.2352708,0.2820435,4.5237045,0.0041985,3.1500087,1942.3828125,16.9689159
352,352,-114.358342903677965,45.182451555949115,0.2316737,0.2946391,4.9472485,0.0042689,3.2158439,1908.3554688,10.5881662
353,353,-113.735136675320064,45.182451555949115,0.2440096,0.2587956,4.6162987,0.0040857,3.0947497,1945.2148438,9.1166992
354,354,-113.111930446962049,45.182451555949115,0.2456424,0.2554217,4.6561136,0.0037604,4.5182090,1947.5742188,8.9517841
355,355,-112.488724218604148,45.182451555949115,0.2563213,0.2554217,5.3523417,0.0038798,4.4320436,1845.7539062,8.3664389
356,356,-111.865517990246246,45.182451555949115,0.2528100,0.3126304,4.8531427,0.0038272,4.1249671,2020.3984375,7.6988049
357,357,-111.242311761888288,45.182451555949115,0.2428407,0.3439000,3.0083032,0.0037608,3.9373744,2296.8710938,7.3217068
358,358,-110.619105533530387,45.182451555949115,0.2703725,0.2830783,3.2225764,0.0038572,4.5523424,2240.0429688,7.0914855
359,359,-109.995899305172486,45.182451555949115,0.2732000,0.2106913,-0.0755678,0.0036150,4.8441086,2636.3476562,6.7785912
360,360,-109.372693076814585,45.182451555949115,0.2396087,0.2106913,-0.3425134,0.0034656,6.4175148,2788.9960938,6.8913717
361,361,-108.749486848456684,45.182451555949115,0.2354696,0.2089043,6.9347205,0.0039285,4.5959191,1658.3593750,7.0111547
362,362,-108.126280620098782,45.182451555949115,0.2377953,0.3601870,7.1928806,0.0041538,4.8199959,1602.0234375,6.8955016
363,363,-107.503074391740881,45.182451555949115,0.2490740,0.2968522,9.0836182,0.0044420,4.2552671,1264.3671875,7.0282521
364,364,-106.879868163382980,45.182451555949115,0.2540144,0.2651478,8.8802280,0.0045038,3.3409636,1155.9335938,7.1696491
365,365,-106.256661935025022,45.182451555949115,0.2648658,0.2970695,8.7353077,0.0045501,3.5367854,1131.1171875,7.3531699
366,366,-105.633455706667121,45.182451555949115,0.2533936,0.2970695,8.7398138,0.0045761,4.0209813,1107.1093750,7.3113194
367,367,-105.010249478309220,45.182451555949115,0.2515637,0.3105609,8.3567457,0.0046799,4.6479597,1129.1875000,6.9951563
368,368,-104.387043249951148,45.182451555949115,0.2421366,0.2876869,7.9679456,0.0048386,4.3170071,1040.8164062,6.7726097
369,369,-103.763837021593247,45.182451555949115,0.2442573,0.2830565,8.2908487,0.0049660,4.5484786,960.7421875,6.6528625
370,370,-103.140630793235459,45.182451555949115,0.2087720,0.3035957,8.2607775,0.0051169,4.6020565,890.2343750,6.5713043
371,371,-102.517424564877444,45.182451555949115,0.2122184,0.3054130,7.8839021,0.0052349,4.5364847,765.2773438,6.4862404
372,372,-101.894218336519543,45.182451555949115,0.2018886,0.3054130,7.7903214,0.0054492,4.6702113,713.0585938,6.4289804
