OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
731,731,-112.488724218604148,42.066420414159552,0.1934507,0.2585304,7.4779596,0.0044809,2.5229657,1601.5390625,5.7635741
732,732,-111.865517990246246,42.066420414159552,0.1670560,0.2843957,6.9410362,0.0047552,2.2418704,1613.6132812,6.5271578
733,733,-111.242311761888288,42.066420414159552,0.1768407,0.2837696,3.0185969,0.0041651,2.4608443,2088.5507812,5.7887006
734,734,-110.619105533530387,42.066420414159552,0.1883857,0.2571739,2.2352297,0.0038064,3.7508466,2486.0585938,4.5835571
735,735,-109.995899305172486,42.066420414159552,0.1804045,0.1667130,3.2958488,0.0037435,2.9101360,2001.4218750,4.4834986
736,736,-109.372693076814585,42.066420414159552,0.2016458,0.1208435,3.3795314,0.0037874,2.5394962,2008.4062500,4.2058010
737,737,-108.749486848456684,42.066420414159552,0.1890547,0.1193957,4.1354699,0.0040271,3.8877380,2098.8828125,4.1858134
738,738,-108.126280620098782,42.066420414159552,0.2115734,0.1193957,3.7976370,0.0042035,4.1128802,2045.7773438,4.3180509
739,739,-107.503074391740881,42.066420414159552,0.1977067,0.1291739,3.5683467,0.0041434,4.1587024,2107.5195312,4.3949804
740,740,-106.879868163382980,42.066420414159552,0.2116433,0.1535261,4.7356939,0.0041055,4.9611874,2103.5585938,4.7320185
741,741,-106.256661935025022,42.066420414159552,0.1892831,0.1675391,4.2958012,0.0041958,4.8911333,2167.8320312,4.5227695
742,742,-105.633455706667121,42.066420414159552,0.1833424,0.1958087,3.8295791,0.0042344,4.3725252,2241.1601562,4.6366887
743,743,-105.010249478309220,42.066420414159552,0.1842757,0.3035261,7.8945565,0.0051164,4.9845572,1570.9296875,4.9375401
744,744,-104.387043249951148,42.066420414159552,0.1758146,0.2992478,8.1568613,0.0054673,4.1023254,1344.3398438,5.0006118
745,745,-103.763837021593247,42.066420414159552,0.1805000,0.2861478,7.8814888,0.0056962,3.7464931,1276.2109375,5.0864177
746,746,-103.140630793235459,42.066420414159552,0.1769493,0.2861478,7.4749069,0.0059318,4.2609124,1249.4375000,5.2676187
747,747,-102.517424564877444,42.066420414159552,0.1931838,0.3028304,7.6258292,0.0058605,4.2398992,1195.4101562,5.4778209
748,748,-101.894218336519543,42.066420414159552,0.1920771,0.3006652,7.4714179,0.0059298,4.3544412,1194.8945312,5.7144070
749,749,-101.271012108161642,42.066420414159552,0.1779835,0.3333348,7.8836398,0.0063347,4.2933264,1019.4570312,6.0761952
750,750,-100.647805879803741,42.066420414159552,0.1980616,0.3433391,8.1966143,0.0065260,4.2021217,916.9921875,6.3576689
751,751,-100.024599651445840,42.066420414159552,0.2053029,0.3584174,8.0810032,0.0067152,4.2883511,833.8125000,6.6490145
752,752,-99.401393423087939,42.066420414159552,0.2058920,0.3858087,7.9040694,0.0067242,4.8136826,733.3281250,6.9772267
753,753,-98.778187194730037,42.066420414159552,0.2066266,0.4148391,8.2312994,0.0068918,4.5407920,655.1328125,7.2656822
754,754,-98.154980966372079,42.066420414159552,0.2319292,0.4148391,8.5008326,0.0070419,4.2152343,593.7460938,7.6096363
755,755,-97.531774738014178,42.066420414159552,0.2372746,0.4147478,7.9303575,0.0066494,4.1079135,507.1406250,7.9916286
756,756,-96.908568509656277,42.066420414159552,0.2343804,0.4093435,8.0633574,0.0066524,4.4780526,448.9804688,8.3903713
757,757,-96.285362281298376,42.066420414159552,0.2272331,0.4141565,8.4633560,0.0068245,4.3922110,376.6523438,8.5302896
758,758,-95.662156052940418,42.066420414159552,0.2256352,0.4157348,8.2090282,0.0070157,3.9693205,408.5546875,8.2922077
759,759,-95.038949824582517,42.066420414159552,0.2192042,0.4069217,8.3377371,0.0069917,4.5391188,393.7968750,8.2221756
760,760,-94.415743596224615,42.066420414159552,0.2093574,0.3952913,8.3902750,0.0071446,4.2984495,342.1445312,8.4111805
761,761,-93.792537367866601,42.066420414159552,0.2155714,0.3952913,8.3708181,0.0071451,3.9925873,323.3085938,8.5033102
762,762,-93.169331139508699,42.066420414159552,0.2440954,0.4033696,8.1701374,0.0070385,3.8325074,314.1601562,8.6348734
763,763,-92.546124911150798,42.066420414159552,0.2260775,0.4112652,8.1111784,0.0069130,3.6512964,299.1562500,8.7815876
764,764,-91.922918682792897,42.066420414159552,0.2344877,0.4100652,8.7169867,0.0070743,2.9066331,266.0585938,8.8036461
